source,target,type,stage,weight
PROC_2407,수능,REQUIRES,1,100.0
PROC_2408,수능,REQUIRES,1,100.0
PROC_2409,수능,REQUIRES,1,100.0
PROC_2410,수능,REQUIRES,1,100.0
PROC_2411,수능,REQUIRES,1,100.0
PROC_2412,수능,REQUIRES,1,20.0
PROC_2412,실기,REQUIRES,1,80.0
PROC_2413,수능,REQUIRES,1,20.0
PROC_2413,실기,REQUIRES,1,80.0
PROC_2414,수능,REQUIRES,1,40.0
PROC_2414,실기,REQUIRES,1,60.0
PROC_2415,수능,REQUIRES,1,30.0
PROC_2415,실기,REQUIRES,1,70.0
PROC_2416,수능,REQUIRES,1,30.0
PROC_2416,실기,REQUIRES,1,70.0
PROC_2417,수능,REQUIRES,1,40.0
PROC_2417,실기,REQUIRES,1,60.0
PROC_2418,수능,REQUIRES,1,100.0
PROC_2419,수능,REQUIRES,1,100.0
PROC_2420,수능,REQUIRES,1,100.0
PROC_2421,수능,REQUIRES,1,100.0
PROC_2422,수능,REQUIRES,1,100.0
PROC_2423,수능,REQUIRES,1,100.0
PROC_2424,수능,REQUIRES,1,100.0
PROC_2425,수능,REQUIRES,1,100.0
PROC_2426,수능,REQUIRES,1,100.0
PROC_2427,수능,REQUIRES,1,100.0
PROC_2428,수능,REQUIRES,1,100.0
PROC_2429,수능,REQUIRES,1,100.0
PROC_2430,수능,REQUIRES,1,100.0
PROC_2431,수능,REQUIRES,1,100.0
PROC_2432,수능,REQUIRES,1,100.0
PROC_2433,수능,REQUIRES,1,100.0
PROC_2434,수능,REQUIRES,1,100.0
PROC_2435,수능,REQUIRES,1,100.0
PROC_2436,수능,REQUIRES,1,100.0
PROC_2437,수능,REQUIRES,1,100.0
PROC_2438,수능,REQUIRES,1,100.0
PROC_2439,수능,REQUIRES,1,100.0
PROC_2440,수능,REQUIRES,1,100.0
PROC_2441,수능,REQUIRES,1,100.0
PROC_2442,수능,REQUIRES,1,100.0
PROC_2443,수능,REQUIRES,1,100.0
PROC_2444,수능,REQUIRES,1,100.0
PROC_2445,수능,REQUIRES,1,100.0
PROC_2446,수능,REQUIRES,1,100.0
PROC_2447,수능,REQUIRES,1,100.0
PROC_2448,수능,REQUIRES,1,100.0
PROC_2449,수능,REQUIRES,1,100.0
PROC_2450,수능,REQUIRES,1,100.0
PROC_2451,수능,REQUIRES,1,100.0
PROC_2452,수능,REQUIRES,1,100.0
PROC_2453,수능,REQUIRES,1,100.0
PROC_2454,수능,REQUIRES,1,100.0
PROC_2455,수능,REQUIRES,1,30.0
PROC_2455,실기,REQUIRES,1,70.0
PROC_2456,수능,REQUIRES,1,30.0
PROC_2456,실기,REQUIRES,1,70.0
PROC_2457,학생부교과,REQUIRES,1,20.0
PROC_2457,수능,REQUIRES,1,80.0
PROC_2458,학생부교과,REQUIRES,1,20.0
PROC_2458,수능,REQUIRES,1,80.0
PROC_2459,학생부교과,REQUIRES,1,20.0
PROC_2459,수능,REQUIRES,1,80.0
PROC_2460,학생부교과,REQUIRES,1,20.0
PROC_2460,수능,REQUIRES,1,80.0
PROC_2461,학생부교과,REQUIRES,1,20.0
PROC_2461,수능,REQUIRES,1,80.0
PROC_2462,학생부교과,REQUIRES,1,20.0
PROC_2462,수능,REQUIRES,1,80.0
PROC_2463,수능,REQUIRES,1,100.0
PROC_2464,수능,REQUIRES,1,100.0
PROC_2465,수능,REQUIRES,1,100.0
PROC_2466,수능,REQUIRES,1,100.0
PROC_2467,수능,REQUIRES,1,100.0
PROC_2468,수능,REQUIRES,1,100.0
PROC_2469,수능,REQUIRES,1,100.0
PROC_2470,수능,REQUIRES,1,100.0
PROC_2471,수능,REQUIRES,1,100.0
PROC_2472,수능,REQUIRES,1,100.0
PROC_2473,수능,REQUIRES,1,100.0
PROC_2474,수능,REQUIRES,1,100.0
PROC_2475,수능,REQUIRES,1,100.0
PROC_2476,수능,REQUIRES,1,100.0
PROC_2477,수능,REQUIRES,1,100.0
PROC_2478,수능,REQUIRES,1,100.0
PROC_2479,수능,REQUIRES,1,100.0
PROC_2480,수능,REQUIRES,1,100.0
PROC_2481,수능,REQUIRES,1,100.0
PROC_2482,수능,REQUIRES,1,100.0
PROC_2483,수능,REQUIRES,1,100.0
PROC_2484,수능,REQUIRES,1,100.0
PROC_2485,수능,REQUIRES,1,100.0
PROC_2486,수능,REQUIRES,1,100.0
PROC_2487,수능,REQUIRES,1,100.0
PROC_2488,수능,REQUIRES,1,20.0
PROC_2488,실기,REQUIRES,1,80.0
PROC_2489,수능,REQUIRES,1,20.0
PROC_2489,실기,REQUIRES,1,80.0
PROC_2490,수능,REQUIRES,1,100.0
PROC_2491,수능,REQUIRES,1,100.0
PROC_2492,수능,REQUIRES,1,100.0
PROC_2493,수능,REQUIRES,1,95.0
PROC_2493,면접,REQUIRES,1,5.0
PROC_2494,수능,REQUIRES,1,100.0
PROC_2495,수능,REQUIRES,1,100.0
PROC_2496,수능,REQUIRES,1,100.0
PROC_2497,수능,REQUIRES,1,100.0
PROC_2498,수능,REQUIRES,1,100.0
PROC_2499,수능,REQUIRES,1,100.0
PROC_2500,수능,REQUIRES,1,100.0
PROC_2501,수능,REQUIRES,1,100.0
PROC_2502,수능,REQUIRES,1,100.0
PROC_2503,수능,REQUIRES,1,100.0
PROC_2504,수능,REQUIRES,1,100.0
PROC_2505,수능,REQUIRES,1,100.0
PROC_2506,수능,REQUIRES,1,100.0
PROC_2507,수능,REQUIRES,1,100.0
PROC_2508,수능,REQUIRES,1,100.0
PROC_2509,수능,REQUIRES,1,100.0
PROC_2510,수능,REQUIRES,1,100.0
PROC_2511,수능,REQUIRES,1,100.0
PROC_2512,수능,REQUIRES,1,100.0
PROC_2513,수능,REQUIRES,1,100.0
PROC_2514,수능,REQUIRES,1,100.0
PROC_2515,수능,REQUIRES,1,100.0
PROC_2516,수능,REQUIRES,1,100.0
PROC_2517,수능,REQUIRES,1,100.0
PROC_2518,수능,REQUIRES,1,100.0
PROC_2519,수능,REQUIRES,1,100.0
PROC_2520,수능,REQUIRES,1,100.0
PROC_2521,수능,REQUIRES,1,100.0
PROC_2522,수능,REQUIRES,1,100.0
PROC_2523,수능,REQUIRES,1,100.0
PROC_2524,수능,REQUIRES,1,100.0
PROC_2525,수능,REQUIRES,1,100.0
PROC_2526,수능,REQUIRES,1,100.0
PROC_2527,수능,REQUIRES,1,100.0
PROC_2528,수능,REQUIRES,1,100.0
PROC_2529,수능,REQUIRES,1,100.0
PROC_2530,수능,REQUIRES,1,100.0
PROC_2531,수능,REQUIRES,1,100.0
PROC_2532,수능,REQUIRES,1,100.0
PROC_2533,수능,REQUIRES,1,100.0
PROC_2534,수능,REQUIRES,1,100.0
PROC_2535,수능,REQUIRES,1,100.0
PROC_2536,수능,REQUIRES,1,100.0
PROC_2537,수능,REQUIRES,1,100.0
PROC_2538,수능,REQUIRES,1,100.0
PROC_2539,수능,REQUIRES,1,100.0
PROC_2540,수능,REQUIRES,1,100.0
PROC_2541,수능,REQUIRES,1,100.0
PROC_2542,수능,REQUIRES,1,100.0
PROC_2543,수능,REQUIRES,1,100.0
PROC_2544,수능,REQUIRES,1,100.0
PROC_2545,수능,REQUIRES,1,100.0
PROC_2546,수능,REQUIRES,1,100.0
PROC_2547,수능,REQUIRES,1,100.0
PROC_2548,수능,REQUIRES,1,100.0
PROC_2549,수능,REQUIRES,1,100.0
PROC_2550,수능,REQUIRES,1,100.0
PROC_2551,수능,REQUIRES,1,100.0
PROC_2552,수능,REQUIRES,1,100.0
PROC_2553,수능,REQUIRES,1,10.0
PROC_2553,실기,REQUIRES,1,90.0
PROC_2554,수능,REQUIRES,1,10.0
PROC_2554,실기,REQUIRES,1,90.0
PROC_2555,수능,REQUIRES,1,10.0
PROC_2555,실기,REQUIRES,1,90.0
PROC_2556,수능,REQUIRES,1,10.0
PROC_2556,실기,REQUIRES,1,90.0
PROC_2557,수능,REQUIRES,1,10.0
PROC_2557,실기,REQUIRES,1,90.0
PROC_2558,수능,REQUIRES,1,10.0
PROC_2558,실기,REQUIRES,1,90.0
PROC_2559,수능,REQUIRES,1,100.0
PROC_2560,학생부교과,REQUIRES,1,5.0
PROC_2560,수능,REQUIRES,1,95.0
PROC_2561,학생부교과,REQUIRES,1,5.0
PROC_2561,수능,REQUIRES,1,95.0
PROC_2562,학생부교과,REQUIRES,1,5.0
PROC_2562,수능,REQUIRES,1,95.0
PROC_2563,학생부교과,REQUIRES,1,5.0
PROC_2563,수능,REQUIRES,1,95.0
PROC_2564,학생부교과,REQUIRES,1,5.0
PROC_2564,수능,REQUIRES,1,95.0
PROC_2565,학생부교과,REQUIRES,1,5.0
PROC_2565,수능,REQUIRES,1,95.0
PROC_2566,학생부교과,REQUIRES,1,5.0
PROC_2566,수능,REQUIRES,1,95.0
PROC_2567,학생부교과,REQUIRES,1,5.0
PROC_2567,수능,REQUIRES,1,95.0
PROC_2568,학생부교과,REQUIRES,1,5.0
PROC_2568,수능,REQUIRES,1,95.0
PROC_2569,학생부교과,REQUIRES,1,5.0
PROC_2569,수능,REQUIRES,1,95.0
PROC_2570,학생부교과,REQUIRES,1,5.0
PROC_2570,수능,REQUIRES,1,95.0
PROC_2571,학생부교과,REQUIRES,1,5.0
PROC_2571,수능,REQUIRES,1,95.0
PROC_2572,학생부교과,REQUIRES,1,5.0
PROC_2572,수능,REQUIRES,1,95.0
PROC_2573,학생부교과,REQUIRES,1,5.0
PROC_2573,수능,REQUIRES,1,95.0
PROC_2574,학생부교과,REQUIRES,1,5.0
PROC_2574,수능,REQUIRES,1,95.0
PROC_2575,학생부교과,REQUIRES,1,5.0
PROC_2575,수능,REQUIRES,1,95.0
PROC_2576,학생부교과,REQUIRES,1,5.0
PROC_2576,수능,REQUIRES,1,95.0
PROC_2577,학생부교과,REQUIRES,1,5.0
PROC_2577,수능,REQUIRES,1,95.0
PROC_2578,학생부교과,REQUIRES,1,5.0
PROC_2578,수능,REQUIRES,1,95.0
PROC_2579,학생부교과,REQUIRES,1,5.0
PROC_2579,수능,REQUIRES,1,95.0
PROC_2580,학생부교과,REQUIRES,1,5.0
PROC_2580,수능,REQUIRES,1,95.0
PROC_2581,학생부교과,REQUIRES,1,5.0
PROC_2581,수능,REQUIRES,1,95.0
PROC_2582,학생부교과,REQUIRES,1,5.0
PROC_2582,수능,REQUIRES,1,95.0
PROC_2583,학생부교과,REQUIRES,1,5.0
PROC_2583,수능,REQUIRES,1,95.0
PROC_2584,학생부교과,REQUIRES,1,5.0
PROC_2584,수능,REQUIRES,1,95.0
PROC_2585,학생부교과,REQUIRES,1,5.0
PROC_2585,수능,REQUIRES,1,95.0
PROC_2586,학생부교과,REQUIRES,1,5.0
PROC_2586,수능,REQUIRES,1,95.0
PROC_2587,학생부교과,REQUIRES,1,5.0
PROC_2587,수능,REQUIRES,1,95.0
PROC_2588,학생부교과,REQUIRES,1,5.0
PROC_2588,수능,REQUIRES,1,95.0
PROC_2589,학생부교과,REQUIRES,1,5.0
PROC_2589,수능,REQUIRES,1,95.0
PROC_2590,학생부교과,REQUIRES,1,5.0
PROC_2590,수능,REQUIRES,1,95.0
PROC_2591,학생부교과,REQUIRES,1,5.0
PROC_2591,수능,REQUIRES,1,95.0
PROC_2592,학생부교과,REQUIRES,1,5.0
PROC_2592,수능,REQUIRES,1,95.0
PROC_2593,학생부교과,REQUIRES,1,5.0
PROC_2593,수능,REQUIRES,1,95.0
PROC_2594,학생부교과,REQUIRES,1,5.0
PROC_2594,수능,REQUIRES,1,95.0
PROC_2595,학생부교과,REQUIRES,1,5.0
PROC_2595,수능,REQUIRES,1,95.0
PROC_2596,학생부교과,REQUIRES,1,5.0
PROC_2596,수능,REQUIRES,1,95.0
PROC_2597,학생부교과,REQUIRES,1,5.0
PROC_2597,수능,REQUIRES,1,95.0
PROC_2598,학생부교과,REQUIRES,1,5.0
PROC_2598,수능,REQUIRES,1,95.0
PROC_2599,수능,REQUIRES,1,100.0
PROC_2599,학생부교과,REQUIRES,2,5.0
PROC_2599,수능,REQUIRES,2,90.0
PROC_2599,면접,REQUIRES,2,5.0
PROC_2600,학생부교과,REQUIRES,1,5.0
PROC_2600,수능,REQUIRES,1,95.0
PROC_2601,학생부교과,REQUIRES,1,5.0
PROC_2601,수능,REQUIRES,1,95.0
PROC_2602,학생부교과,REQUIRES,1,5.0
PROC_2602,수능,REQUIRES,1,95.0
PROC_2603,학생부교과,REQUIRES,1,5.0
PROC_2603,수능,REQUIRES,1,95.0
PROC_2604,학생부교과,REQUIRES,1,5.0
PROC_2604,수능,REQUIRES,1,95.0
PROC_2605,학생부교과,REQUIRES,1,5.0
PROC_2605,수능,REQUIRES,1,95.0
PROC_2606,수능,REQUIRES,1,30.0
PROC_2606,실기,REQUIRES,1,70.0
PROC_2607,실기,REQUIRES,1,100.0
PROC_2607,수능,REQUIRES,2,30.0
PROC_2607,실기,REQUIRES,2,70.0
PROC_2608,실기,REQUIRES,1,100.0
PROC_2608,수능,REQUIRES,2,30.0
PROC_2608,실기,REQUIRES,2,70.0
PROC_2609,수능,REQUIRES,1,30.0
PROC_2609,실기,REQUIRES,1,70.0
PROC_2610,실기,REQUIRES,1,100.0
PROC_2610,수능,REQUIRES,2,30.0
PROC_2610,실기,REQUIRES,2,70.0
PROC_2611,실기,REQUIRES,1,100.0
PROC_2611,수능,REQUIRES,2,30.0
PROC_2611,실기,REQUIRES,2,70.0
PROC_2612,수능,REQUIRES,1,30.0
PROC_2612,실기,REQUIRES,1,70.0
PROC_2613,수능,REQUIRES,1,30.0
PROC_2613,실기,REQUIRES,1,70.0
PROC_2614,수능,REQUIRES,1,30.0
PROC_2614,실기,REQUIRES,1,70.0
PROC_2615,수능,REQUIRES,1,30.0
PROC_2615,실기,REQUIRES,1,70.0
PROC_2616,수능,REQUIRES,1,30.0
PROC_2616,실기,REQUIRES,1,70.0
PROC_2617,수능,REQUIRES,1,30.0
PROC_2617,실기,REQUIRES,1,70.0
PROC_2618,실기,REQUIRES,1,100.0
PROC_2618,수능,REQUIRES,2,30.0
PROC_2618,실기,REQUIRES,2,70.0
PROC_2619,수능,REQUIRES,1,30.0
PROC_2619,실기,REQUIRES,1,70.0
PROC_2620,수능,REQUIRES,1,30.0
PROC_2620,실기,REQUIRES,1,70.0
PROC_2621,실기,REQUIRES,1,100.0
PROC_2621,수능,REQUIRES,2,30.0
PROC_2621,실기,REQUIRES,2,70.0
PROC_2622,실기,REQUIRES,1,100.0
PROC_2622,수능,REQUIRES,2,30.0
PROC_2622,실기,REQUIRES,2,70.0
PROC_2623,실기,REQUIRES,1,100.0
PROC_2623,수능,REQUIRES,2,30.0
PROC_2623,실기,REQUIRES,2,70.0
PROC_2624,실기,REQUIRES,1,100.0
PROC_2624,수능,REQUIRES,2,30.0
PROC_2624,실기,REQUIRES,2,70.0
PROC_2625,실기,REQUIRES,1,100.0
PROC_2625,수능,REQUIRES,2,30.0
PROC_2625,실기,REQUIRES,2,70.0
PROC_2626,수능,REQUIRES,1,85.0
PROC_2626,실기,REQUIRES,1,15.0
PROC_2627,수능,REQUIRES,1,40.0
PROC_2627,실기,REQUIRES,1,60.0
PROC_2627,수능,REQUIRES,2,30.0
PROC_2627,실기,REQUIRES,2,70.0
PROC_2628,수능,REQUIRES,1,85.0
PROC_2628,면접,REQUIRES,1,5.0
PROC_2628,실기,REQUIRES,1,10.0
PROC_2629,실기,REQUIRES,1,100.0
PROC_2629,수능,REQUIRES,2,30.0
PROC_2629,실기,REQUIRES,2,70.0
PROC_2630,수능,REQUIRES,1,100.0
PROC_2630,학생부교과,REQUIRES,2,5.0
PROC_2630,수능,REQUIRES,2,90.0
PROC_2630,면접,REQUIRES,2,5.0
PROC_2631,수능,REQUIRES,1,100.0
PROC_2631,학생부교과,REQUIRES,2,5.0
PROC_2631,수능,REQUIRES,2,90.0
PROC_2631,면접,REQUIRES,2,5.0
PROC_2632,학생부교과,REQUIRES,1,5.0
PROC_2632,수능,REQUIRES,1,95.0
PROC_2633,수능,REQUIRES,1,100.0
PROC_2633,학생부교과,REQUIRES,2,5.0
PROC_2633,수능,REQUIRES,2,90.0
PROC_2633,면접,REQUIRES,2,5.0
PROC_2634,수능,REQUIRES,1,100.0
PROC_2635,수능,REQUIRES,1,100.0
PROC_2636,수능,REQUIRES,1,100.0
PROC_2637,수능,REQUIRES,1,100.0
PROC_2638,수능,REQUIRES,1,100.0
PROC_2639,수능,REQUIRES,1,100.0
PROC_2640,수능,REQUIRES,1,100.0
PROC_2641,수능,REQUIRES,1,100.0
PROC_2642,수능,REQUIRES,1,30.0
PROC_2642,실기,REQUIRES,1,70.0
PROC_2643,수능,REQUIRES,1,100.0
PROC_2644,수능,REQUIRES,1,100.0
PROC_2645,수능,REQUIRES,1,100.0
PROC_2646,수능,REQUIRES,1,100.0
PROC_2647,수능,REQUIRES,1,100.0
PROC_2648,수능,REQUIRES,1,100.0
PROC_2649,수능,REQUIRES,1,100.0
PROC_2650,수능,REQUIRES,1,100.0
PROC_2651,수능,REQUIRES,1,100.0
PROC_2652,수능,REQUIRES,1,100.0
PROC_2653,수능,REQUIRES,1,100.0
PROC_2654,수능,REQUIRES,1,100.0
PROC_2655,수능,REQUIRES,1,100.0
PROC_2656,수능,REQUIRES,1,100.0
PROC_2657,수능,REQUIRES,1,100.0
PROC_2658,수능,REQUIRES,1,100.0
PROC_2659,수능,REQUIRES,1,100.0
PROC_2660,수능,REQUIRES,1,100.0
PROC_2661,수능,REQUIRES,1,100.0
PROC_2662,수능,REQUIRES,1,100.0
PROC_2663,수능,REQUIRES,1,100.0
PROC_2664,수능,REQUIRES,1,100.0
PROC_2665,수능,REQUIRES,1,100.0
PROC_2666,수능,REQUIRES,1,100.0
PROC_2667,수능,REQUIRES,1,100.0
PROC_2668,수능,REQUIRES,1,100.0
PROC_2669,수능,REQUIRES,1,100.0
PROC_2670,수능,REQUIRES,1,100.0
PROC_2671,수능,REQUIRES,1,100.0
PROC_2672,수능,REQUIRES,1,100.0
PROC_2673,수능,REQUIRES,1,100.0
PROC_2674,수능,REQUIRES,1,100.0
PROC_2675,수능,REQUIRES,1,100.0
PROC_2676,수능,REQUIRES,1,100.0
PROC_2677,수능,REQUIRES,1,100.0
PROC_2678,수능,REQUIRES,1,100.0
PROC_2679,수능,REQUIRES,1,100.0
PROC_2680,수능,REQUIRES,1,100.0
PROC_2681,수능,REQUIRES,1,100.0
PROC_2682,수능,REQUIRES,1,100.0
PROC_2683,수능,REQUIRES,1,100.0
PROC_2684,수능,REQUIRES,1,100.0
PROC_2685,수능,REQUIRES,1,100.0
PROC_2686,수능,REQUIRES,1,100.0
PROC_2687,수능,REQUIRES,1,100.0
PROC_2688,수능,REQUIRES,1,100.0
PROC_2689,수능,REQUIRES,1,100.0
PROC_2690,수능,REQUIRES,1,100.0
PROC_2691,수능,REQUIRES,1,100.0
PROC_2692,수능,REQUIRES,1,100.0
PROC_2693,수능,REQUIRES,1,100.0
PROC_2694,수능,REQUIRES,1,100.0
PROC_2695,수능,REQUIRES,1,100.0
PROC_2696,수능,REQUIRES,1,100.0
PROC_2697,수능,REQUIRES,1,60.0
PROC_2697,실기,REQUIRES,1,40.0
PROC_2698,학생부교과,REQUIRES,1,90.0
PROC_2698,학생부비교과,REQUIRES,1,5.0
PROC_2698,서류,REQUIRES,1,5.0
PROC_2699,학생부교과,REQUIRES,1,90.0
PROC_2699,학생부비교과,REQUIRES,1,5.0
PROC_2699,서류,REQUIRES,1,5.0
PROC_2700,수능,REQUIRES,1,20.0
PROC_2700,실기,REQUIRES,1,80.0
PROC_2701,수능,REQUIRES,1,20.0
PROC_2701,실기,REQUIRES,1,80.0
PROC_2702,학생부교과,REQUIRES,1,90.0
PROC_2702,학생부비교과,REQUIRES,1,5.0
PROC_2702,서류,REQUIRES,1,5.0
PROC_2703,수능,REQUIRES,1,20.0
PROC_2703,실기,REQUIRES,1,80.0
PROC_2704,학생부교과,REQUIRES,1,90.0
PROC_2704,학생부비교과,REQUIRES,1,5.0
PROC_2704,서류,REQUIRES,1,5.0
PROC_2705,학생부교과,REQUIRES,1,90.0
PROC_2705,학생부비교과,REQUIRES,1,5.0
PROC_2705,서류,REQUIRES,1,5.0
PROC_2706,수능,REQUIRES,1,30.0
PROC_2706,실기,REQUIRES,1,70.0
PROC_2707,수능,REQUIRES,1,100.0
PROC_2708,학생부교과,REQUIRES,1,30.0
PROC_2708,수능,REQUIRES,1,70.0
PROC_2709,학생부교과,REQUIRES,1,30.0
PROC_2709,수능,REQUIRES,1,70.0
PROC_2710,학생부교과,REQUIRES,1,30.0
PROC_2710,수능,REQUIRES,1,70.0
PROC_2711,학생부교과,REQUIRES,1,30.0
PROC_2711,수능,REQUIRES,1,70.0
PROC_2712,학생부교과,REQUIRES,1,10.0
PROC_2712,수능,REQUIRES,1,20.0
PROC_2712,실기,REQUIRES,1,70.0
PROC_2713,학생부교과,REQUIRES,1,30.0
PROC_2713,수능,REQUIRES,1,70.0
PROC_2714,학생부교과,REQUIRES,1,30.0
PROC_2714,수능,REQUIRES,1,70.0
PROC_2715,학생부교과,REQUIRES,1,30.0
PROC_2715,수능,REQUIRES,1,70.0
PROC_2716,학생부교과,REQUIRES,1,30.0
PROC_2716,수능,REQUIRES,1,70.0
PROC_2717,학생부교과,REQUIRES,1,30.0
PROC_2717,수능,REQUIRES,1,70.0
PROC_2718,학생부교과,REQUIRES,1,30.0
PROC_2718,수능,REQUIRES,1,70.0
PROC_2719,수능,REQUIRES,1,100.0
PROC_2720,실기,REQUIRES,1,100.0
PROC_2721,학생부교과,REQUIRES,1,9.0
PROC_2721,학생부비교과,REQUIRES,1,1.0
PROC_2721,실기,REQUIRES,1,90.0
PROC_2722,면접,REQUIRES,1,20.0
PROC_2722,실기,REQUIRES,1,80.0
PROC_2723,학생부교과,REQUIRES,1,9.0
PROC_2723,학생부비교과,REQUIRES,1,1.0
PROC_2723,면접,REQUIRES,1,30.0
PROC_2723,실기,REQUIRES,1,60.0
PROC_2724,실기,REQUIRES,1,100.0
PROC_2725,실기,REQUIRES,1,100.0
PROC_2726,학생부교과,REQUIRES,1,18.0
PROC_2726,학생부비교과,REQUIRES,1,2.0
PROC_2726,실기,REQUIRES,1,80.0
PROC_2727,실기,REQUIRES,1,100.0
PROC_2728,실기,REQUIRES,1,100.0
PROC_2729,수능,REQUIRES,1,100.0
PROC_2730,수능,REQUIRES,1,100.0
PROC_2731,수능,REQUIRES,1,100.0
PROC_2732,수능,REQUIRES,1,100.0
PROC_2733,수능,REQUIRES,1,100.0
PROC_2734,수능,REQUIRES,1,100.0
PROC_2735,수능,REQUIRES,1,70.0
PROC_2735,실기,REQUIRES,1,30.0
PROC_2736,수능,REQUIRES,1,100.0
PROC_2737,수능,REQUIRES,1,100.0
PROC_2738,수능,REQUIRES,1,100.0
PROC_2739,수능,REQUIRES,1,100.0
PROC_2740,수능,REQUIRES,1,100.0
PROC_2741,수능,REQUIRES,1,100.0
PROC_2742,수능,REQUIRES,1,100.0
PROC_2743,수능,REQUIRES,1,100.0
PROC_2744,수능,REQUIRES,1,100.0
PROC_2745,수능,REQUIRES,1,30.0
PROC_2745,실기,REQUIRES,1,70.0
PROC_2746,수능,REQUIRES,1,100.0
PROC_2747,수능,REQUIRES,1,100.0
PROC_2748,수능,REQUIRES,1,30.0
PROC_2748,실기,REQUIRES,1,70.0
PROC_2749,수능,REQUIRES,1,100.0
PROC_2750,수능,REQUIRES,1,70.0
PROC_2750,실기,REQUIRES,1,30.0
PROC_2751,수능,REQUIRES,1,30.0
PROC_2751,실기,REQUIRES,1,70.0
PROC_2752,수능,REQUIRES,1,30.0
PROC_2752,실기,REQUIRES,1,70.0
PROC_2753,수능,REQUIRES,1,30.0
PROC_2753,실기,REQUIRES,1,70.0
PROC_2754,수능,REQUIRES,1,30.0
PROC_2754,실기,REQUIRES,1,70.0
PROC_2755,수능,REQUIRES,1,30.0
PROC_2755,실기,REQUIRES,1,70.0
PROC_2756,수능,REQUIRES,1,30.0
PROC_2756,실기,REQUIRES,1,70.0
PROC_2757,수능,REQUIRES,1,30.0
PROC_2757,실기,REQUIRES,1,70.0
PROC_2758,수능,REQUIRES,1,100.0
PROC_2759,수능,REQUIRES,1,30.0
PROC_2759,실기,REQUIRES,1,70.0
PROC_2760,수능,REQUIRES,1,70.0
PROC_2760,실기,REQUIRES,1,30.0
PROC_2761,수능,REQUIRES,1,30.0
PROC_2761,실기,REQUIRES,1,70.0
PROC_2762,수능,REQUIRES,1,100.0
PROC_2763,학생부교과,REQUIRES,1,100.0
PROC_2764,학생부교과,REQUIRES,1,100.0
PROC_2765,학생부교과,REQUIRES,1,100.0
PROC_2766,학생부교과,REQUIRES,1,100.0
PROC_2767,학생부교과,REQUIRES,1,100.0
PROC_2768,학생부교과,REQUIRES,1,100.0
PROC_2769,학생부교과,REQUIRES,1,100.0
PROC_2770,학생부교과,REQUIRES,1,100.0
PROC_2771,학생부교과,REQUIRES,1,100.0
PROC_2772,학생부교과,REQUIRES,1,100.0
PROC_2773,수능,REQUIRES,1,100.0
PROC_2774,학생부교과,REQUIRES,1,100.0
PROC_2775,수능,REQUIRES,1,100.0
PROC_2776,수능,REQUIRES,1,100.0
PROC_2777,학생부교과,REQUIRES,1,10.0
PROC_2777,면접,REQUIRES,1,30.0
PROC_2777,실기,REQUIRES,1,60.0
PROC_2778,학생부교과,REQUIRES,1,10.0
PROC_2778,면접,REQUIRES,1,30.0
PROC_2778,실기,REQUIRES,1,60.0
PROC_2779,학생부교과,REQUIRES,1,100.0
PROC_2780,학생부교과,REQUIRES,1,100.0
PROC_2781,학생부교과,REQUIRES,1,100.0
PROC_2782,수능,REQUIRES,1,100.0
PROC_2783,수능,REQUIRES,1,100.0
PROC_2784,수능,REQUIRES,1,100.0
PROC_2785,수능,REQUIRES,1,100.0
PROC_2786,수능,REQUIRES,1,100.0
PROC_2787,수능,REQUIRES,1,100.0
PROC_2788,수능,REQUIRES,1,100.0
PROC_2789,수능,REQUIRES,1,100.0
PROC_2790,수능,REQUIRES,1,100.0
PROC_2791,수능,REQUIRES,1,100.0
PROC_2792,수능,REQUIRES,1,100.0
PROC_2793,수능,REQUIRES,1,100.0
PROC_2794,수능,REQUIRES,1,100.0
PROC_2795,수능,REQUIRES,1,100.0
PROC_2796,수능,REQUIRES,1,100.0
PROC_2797,수능,REQUIRES,1,100.0
PROC_2798,수능,REQUIRES,1,100.0
PROC_2799,수능,REQUIRES,1,100.0
PROC_2800,수능,REQUIRES,1,100.0
PROC_2801,수능,REQUIRES,1,100.0
PROC_2802,수능,REQUIRES,1,100.0
PROC_2803,수능,REQUIRES,1,100.0
PROC_2804,수능,REQUIRES,1,100.0
PROC_2805,수능,REQUIRES,1,100.0
PROC_2806,수능,REQUIRES,1,40.0
PROC_2806,실기,REQUIRES,1,60.0
PROC_2807,수능,REQUIRES,1,100.0
PROC_2808,수능,REQUIRES,1,100.0
PROC_2809,수능,REQUIRES,1,100.0
PROC_2810,수능,REQUIRES,1,100.0
PROC_2811,수능,REQUIRES,1,100.0
PROC_2812,수능,REQUIRES,1,100.0
PROC_2813,수능,REQUIRES,1,100.0
PROC_2814,수능,REQUIRES,1,100.0
PROC_2815,수능,REQUIRES,1,100.0
PROC_2816,수능,REQUIRES,1,100.0
PROC_2817,수능,REQUIRES,1,100.0
PROC_2818,수능,REQUIRES,1,100.0
PROC_2819,수능,REQUIRES,1,100.0
PROC_2820,수능,REQUIRES,1,100.0
PROC_2821,수능,REQUIRES,1,100.0
PROC_2822,수능,REQUIRES,1,100.0
PROC_2823,수능,REQUIRES,1,100.0
PROC_2824,수능,REQUIRES,1,100.0
PROC_2825,수능,REQUIRES,1,100.0
PROC_2826,수능,REQUIRES,1,100.0
