"id","name","sub_major","cat_large","cat_mid","cat_small","dept_type"
"B105_해양과학과","해양과학과","해양과학과","자연","수학물리천문지구","해양학","자연"
"A135_기독교교육과","기독교교육과","기독교교육과","사회","교육","교육학","인문"
"A135_교회음악학과(성악)(남)","교회음악학과(성악)(남)","성악전공","예체능","음악","성악","예체능"
"A135_교회음악학과(성악)(여)","교회음악학과(성악)(여)","성악전공","예체능","음악","성악","예체능"
"A135_교회음악학과(오르간)","교회음악학과(오르간)","오르간전공","예체능","음악","음악학","예체능"
"A135_교회음악학과(뉴미디어작곡)","교회음악학과(뉴미디어작곡)","뉴미디어작곡전공","예체능","음악","작곡","예체능"
"A135_교회음악학과(지휘)","교회음악학과(지휘)","지휘전공","예체능","음악","음악학","예체능"
"A135_교회음악학과(피아노)","교회음악학과(피아노)","피아노전공","예체능","음악","피아노","예체능"
"H106_경영학부","경영학부","경영학전공, 회계학전공","사회","경영경제","경영학","인문"
"H106_교육학과","교육학과","교육학과","교육","교육","교육학","인문"
"H106_국어교육과","국어교육과","국어교육과","교육","교육","중등언어교육","인문"
"H106_농업경제학과","농업경제학과","농업경제학과","사회","경영경제","경제학","인문"
"H106_독일언어문학과","독일언어문학과","독어독문학전공, 독일지역학전공","인문","언어문학","독일어문학","인문"
"H106_문화인류고고학과","문화인류고고학과","문화인류고고학과","사회","사회과학","인류학","인문"
"H106_사회학과","사회학과","사회학과","사회","사회과학","사회학","인문"
"H106_미디어커뮤니케이션학과","미디어커뮤니케이션학과","미디어커뮤니케이션학과","사회","사회과학","언론방송매체학","인문"
"H106_역사교육과","역사교육과","역사교육과","교육","교육","중등사회교육","인문"
"H106_영어영문학과","영어영문학과","영어영문학과","인문","언어문학","영어영문학","인문"
"H106_자율전공학부(1년)(인문/자연)","자율전공학부(1년)(인문/자연)","자율전공학부(1년)(간호대학, 사범대학, 수의과대학, 약학대학, 예술대학, 의과대학, 전자컴퓨터공학부, 인공지능학부, 빅데이터융합학과, 자율전공학부(4년), 치의학전문대학원(학·석사통합과정, 여수캠퍼스 소재 모집단위 제외)","사회","자유전공","자유전공","공통"
"H106_자율전공학부(4년)(인문)","자율전공학부(4년)(인문)","자율전공학부(4년)","사회","자유전공","자유전공","인문"
"H106_중어중문학과","중어중문학과","중어중문학과","인문","언어문학","중국어문학","인문"
"H106_지리교육과","지리교육과","지리교육과","교육","교육","중등사회교육","인문"
